stop_code,stop_id,stop_lat,stop_lon,stop_name,zone_id
U00372,11085,28.733977,77.020936,Radha Swami Satsang / Rupali Enclave,11085
DC3747,11086,28.73345,77.02515,Shiv vihar/Bheem chowk,11086
U00665,11087,28.7034485401508,77.0750093121837,Sultanpuri Terminal,11087
DC3545,11088,28.6117352637536,76.985665896004,Najafgarh Delhi Gate,11088
U00284,11089,28.584508,76.995742,Jhatikara Crossing,11089
DC3972,11090,28.577927,76.996696,Rewla Taj Pur More,11090
U00299,11091,28.565889,77.000619,Chhawla School,11091
DC4462,11092,28.561281,77.001954,Chhawla Village Kangan Heri Road,11092
DC4448,11093,28.5482401565663,76.9886899753303,Kangan Heri I,11093
DC4445,11094,28.5441968970541,76.970716524097,Daulat Pur Crossing,11094
DC4455,11095,28.5584955803388,76.9739450363129,Pandwala Crossing,11095
U03742,11096,28.698566,77.322121,Harsh Vihar Terminal,11096
U03661,11097,28.695833,77.315364,Gagan Cinema,11097
U03673,11098,28.692839,77.316134,Sunder Nagri,11098
U03731,11099,28.688367,77.319753,Anand Gram,11099
U03719,11100,28.688794,77.321599,Anand Gram Kusht Ashram,11100
DC3795,11101,28.691467,77.324817,Tahir Pur,11101
U03767,11102,28.6931,77.3274,DLF More,11102
U03790,11103,28.688383,77.330351,Shalimar Garden Crossing,11103
U03773,11104,28.685597,77.331404,New Seema Puri Depot Cluster,11104
U02619,11105,28.66608,77.22161,Mori Gate Terminal,11105
U02162,11106,28.682636,77.197448,Roop Nagar (GT Road),11106
U02133,11107,28.6849666666667,77.1959333333333,Gur Mandi,11107
U02111,11108,28.688886,77.192984,Rana Pratap Bagh,11108
U02076,11109,28.6908,77.1918,Gurudwara Nanak Pyau,11109
U02017,11110,28.6956,77.1878,State Bank Colony,11110
U01996,11111,28.6975,77.1862,Telephone Exchange,11111
U01955,11112,28.6996,77.1845,Gujranwala Town,11112
U01926,11113,28.7017,77.1828,Bara Bagh,11113
DC4803,11114,28.7729,77.14305,Nangli Puna,11114
DC4804,11115,28.777717,77.142033,Jain Mandir,11115
DC4805,11116,28.78185,77.141117,Budhpur GT Road,11116
DC4806,11117,28.79315,77.139833,Bdo Office,11117
DC4807,11118,28.796783,77.139433,Alipur Village GT Road,11118
DC4809,11119,28.803533,77.143833,Palla More,11119
DC4810,11120,28.814633,77.161167,Bakhtawar Pur School,11120
DC4811,11121,28.81865,77.166167,Triveni Colony,11121
DC4812,11122,28.822333,77.171717,Bakhtawar Pur Village,11122
DC4813,11123,28.825933,77.174667,Bakhtawar Pur Primary School,11123
DC4814,11124,28.82955,77.178633,Bakhtawar Pur Garhi,11124
DC4815,11125,28.832525,77.179075,Akbar Pur Majra Crossing,11125
DC5232,11126,28.85784,77.184509,Dahisara Border,11126
U00788,11127,28.5893166666667,77.08635,Manglapuri / Palam Village,11127
DC3630,11128,28.583939,77.091489,Dwarka Flyover,11128
U00809,11129,28.581464,77.095955,Palam Colony Flyover,11129
DC3632,11130,28.57969,77.101749,Prehlad Pur,11130
DC3633,11131,28.577578,77.108753,Indian Oil Station,11131
DC3634,11132,28.575302,77.117054,IOL,11132
DC3635,11133,28.569553,77.123517,Palam Airport  / IGI Airport T1297,11133
U01285,11134,28.5682,77.1298,Palam More,11134
DC3638,11135,28.5695,77.1326,NHW 8 Crossing,11135
U00761,11136,28.5747478912467,77.1409864689651,Kendriya Vidhyalaya APS Colony,11136
U01460,11137,28.575319,77.147055,APS Colony / Arjun Path,11137
U01502,11138,28.574355,77.151709,Subroto Park (Arjun Path),11138
U99601,11139,28.568464,77.164829,Swami Malai Mandir,11139
U01710,11140,28.563043,77.168215,R K Puram Sec-5,11140
U01730,11141,28.560598,77.170161,R K Puram Sec-5,11141
U01767,11142,28.558899,77.171968,Vasant Vihar Depot,11142
U02536,11143,28.543008,77.216415,Sadhna Enclave,11143
DC3667,11144,28.542843,77.218556,North Point (Nursing Home),11144
U02673,11145,28.542403,77.224741,Swami Nagar,11145
U02853,11146,28.540839,77.235989,Masjid Moth,11146
U02870,11147,28.541702,77.238438,Savitri Cinema,11147
U02938,11148,28.542779,77.241391,OS Communications,11148
U02964,11149,28.543647,77.243651,Pumposh Enclave,11149
U03089,11150,28.548383,77.255294,Nehru Place Terminal,11150
DC5068,11151,28.85772,77.10377,Sec A 5 Crossing Narela,11151
U99792Z,11152,28.73144,77.03198,Karala Crossing,11152
U99658,11153,28.7164,77.0282,Madanpur Dabas,11153
U99819Z,11154,28.712614,77.028059,Mubarak Pur Crossing,11154
U99790,11155,28.70908,77.02799,Rani Khera School / Bhagya Vihar,11155
U99813A,11156,28.70358,77.02789,Rani Khera Village,11156
DC4959,11157,28.698024,77.027903,Rani Khera Depot Crossing,11157
U99868,11158,28.643002,77.223707,New Delhi Railway Station Gate 2,11158
DC3597,11159,28.7143,77.172217,New Sabzi Mandi,11159
U99882,11160,28.725467,77.162833,Jahangirpuri GT Road,11160
U00305,11161,28.561283,77.002168,Chhawla Village,11161
U00321,11162,28.557759,77.004508,Sumesh Vihar,11162
U00330,11163,28.554147,77.006475,BSF Camp Chhawla,11163
U00344,11164,28.547741,77.00935,BSF Campus Chhawla,11164
DC3960,11165,28.543378,77.012818,Toll Tax Post,11165
U00369,11166,28.54218,77.017987,Bamnoli Power Station,11166
U00392BM,11167,28.53919,77.030335,Bamnoli Crossing,11167
DC3963,11168,28.533823,77.059292,Shri Golok Dham Bijwasan School,11168
DC3965,11169,28.527671,77.076297,Kapashera Village Bijwasan Road,11169
U99912A,11170,28.537955,77.093708,Samalkha Crossing,11170
DC4187,11171,28.537233,77.102493,Uppal Hotel,11171
U99837,11172,28.535299,77.10847,Shiv Murti (NH-8),11172
U01113,11173,28.543865,77.117712,Rang Puri (NH-8 Circle),11173
U01178,11174,28.548041,77.125184,Mahipal Pur (NH-8),11174
U01282,11175,28.566684,77.133985,Shankar Vihar NH-8,11175
U01387,11176,28.579967,77.144817,APS Colony/ Jharera Gaon,11176
U01510F,11177,28.584133,77.146033,Air Force HQ / Subroto Park,11177
U01510A,11178,28.590067,77.155817,RR Hospital,11178
U02237BP,11179,28.61538,77.17517,Budha Jayanti Park,11179
U02237RN,11180,28.62339,77.18004,R Block Rajinder Nagar,11180
NS0391,11181,28.632683,77.18875,Ridge Road,11181
U02237RS,11182,28.6409235,77.1949641,Ravinder Rangshala,11182
DC3845,11183,28.643833,77.1969,Karol Bagh Gurgaon Stand,11183
U02647,11184,28.6448,77.223733,Kamla Market / Ajmeri Gate,11184
U02714,11185,28.6429,77.2267,PS Kamla Market,11185
U01827,11186,28.641,77.1759,Rajender Nagar,11186
U01864,11187,28.6391,77.179017,Shankar Road,11187
U01944,11188,28.6366,77.183683,New Rajender Nagar,11188
U02064,11189,28.6321026,77.1902553,Upper Ridge Road,11189
U02145,11190,28.6263,77.1965,Talkatora Stadium,11190
U02187,11191,28.624591,77.198013,RML Hospital,11191
U02266,11192,28.623281,77.201586,Talkatora Road,11192
U02323,11193,28.621164,77.20521,Gurudwara Rakab Gunj,11193
U02346,11194,28.621545,77.206233,Kendriya Terminal (Pt. Pant Marg),11194
U02354,11195,28.62548,77.2065,NDPO,11195
U99767,11196,28.628391,77.209583,Gurudwara Bangla Sahib,11196
DC0004,11197,28.630278,77.213782,Hanuman Mandir / Shivaji Stadium,11197
U02645,11198,28.6306,77.2238,Statesman House,11198
U02683,11199,28.6297,77.2252,Barakhamba Metro Station,11199
U02753,11200,28.6278,77.2285,Modern School,11200
U02832,11201,28.6258,77.2343,Mandi House,11201
U02892,11202,28.6255,77.2397,Tilak Bridge,11202
U02962,11203,28.628183,77.24515,ITO,11203
U03286,11204,28.630967,77.277767,Laxmi Nagar Metro Station,11204
U03353,11205,28.633765,77.282121,Shakarpur,11205
U03382,11206,28.635667,77.284783,Shakarpur Crossing,11206
U03395,11207,28.637025,77.287308,Nirman Vihar Metro Station,11207
U03447,11208,28.639417,77.29195,Sawarthya Vihar,11208
U03482,11209,28.642483,77.29635,New Rajdhani Enclave,11209
U03495,11210,28.643217,77.297317,KarKarDooma Crossing,11210
U03594,11211,28.636183,77.307233,Hassanpur Depot,11211
U03621,11212,28.6363,77.3103,Hassanpur Village,11212
U03651,11213,28.64086,77.315388,TELCO Gazipur,11213
U03667,11214,28.64195,77.315817,Gazipur Depot,11214
U03104,11215,28.511683,77.255467,Air Force Station,11215
U03136,11216,28.511733,77.257867,Air Force Station,11216
U03192,11217,28.509283,77.265,Tughlaqabad Village,11217
U03224,11218,28.50825,77.269017,Kaya Maya Hospital,11218
U03287,11219,28.5058,77.276283,MB Road,11219
DC3901,11220,28.800311,77.035267,Bawana Village,11220
U00386,11221,28.803667,77.028517,Bawana Depot,11221
DC3903,11222,28.806442,77.022952,PS Bawana,11222
U00359,11223,28.808879,77.014789,Dariyapur Kalan School Bawana,11223
DC4894,11224,28.81163,77.010844,Bajit Pur Crossing,11224
DC5040,11225,28.808899,77.007976,Nangal Thakran,11225
DC5041,11226,28.808368,77.003341,Bajitpur Village,11226
DC5042,11227,28.803187,76.997871,Bajitpur Mandir,11227
DC5043,11228,28.805048,76.976832,Katewara Village,11228
DC4902,11229,28.800851,76.961916,Qutub Garh Village (T),11229
DC4903,11230,28.790469,76.962747,Jat Khor Crossing,11230
DC4685,11231,28.788222,76.962731,Divya Dham Ashram,11231
DC4687,11232,28.77775,76.961383,Punjab Khor Village,11232
DC4688,11233,28.7734,76.9621,Punjab Khor Village,11233
DC4689,11234,28.767583,76.964667,Balaji Enclave,11234
DC4691,11235,28.755728,76.968795,Tatesar Village,11235
DC4692,11236,28.75315,76.9724,Jonti Village,11236
DC5211,11237,28.717778,76.961366,Nizampur Village,11237
DC5205,11238,28.710492,76.980403,Savda Village,11238
U00289,11239,28.696216,76.99782,Ghevra Village,11239
U00273,11240,28.692527,76.994074,FCI Ghevra,11240
U00275,11241,28.686356,76.994557,Ghevra Crossing / Ghevra Metro Station,11241
U00301,11242,28.68493,77.00089,Hiran Kudna Crossing,11242
U00362,11243,28.683909,77.012607,Mile Stone Factory,11243
U00379,11244,28.683407,77.018819,Shiv Shanker Dharam Kata,11244
U00393,11245,28.682503,77.029813,Mundka Village (Metro Station),11245
U00419,11246,28.682468,77.034963,Mundka Village Crossing,11246
U00446,11247,28.682422,77.040981,Swarn Park,11247
U00481,11248,28.682306,77.048765,Rajdhani Park,11248
U00511,11249,28.682261,77.054315,Qamruddin Nagar Terminal,11249
DC3549,11250,28.608237,76.947333,Mitraon Village,11250
U00298,11251,28.631627,77.000417,Jai Vihar,11251
U00306,11252,28.633436,77.002335,AirForce Station (BaniCamp),11252
U00336,11253,28.638588,77.00799,Baprola School,11253
U00350,11254,28.640866,77.011332,Baprola Village,11254
U00364,11255,28.643924,77.016886,BakkarWala Crossing,11255
U00374,11256,28.646299,77.021332,Chanchal Park,11256
DC3877,11257,28.649733,77.027229,TilangPur Kotla,11257
U99750A,11258,28.652384,77.032501,BrahmPuri Colony,11258
DC3874,11259,28.653618,77.035431,PS Ranhola,11259
DC3875,11260,28.654766,77.037987,Ranhola II,11260
U00444,11261,28.656099,77.040649,Ranhola Village,11261
U00479,11262,28.658484,77.043816,Ranhola Extension,11262
U00500,11263,28.6619,77.048782,Rishal Garden,11263
U00510,11264,28.664534,77.052635,Nilothi Crossing,11264
U00524,11265,28.667833,77.055183,ShivRam Park,11265
U00534,11266,28.670883,77.057747,Narain DharamKanta,11266
U00545,11267,28.673183,77.0597,Aman Puri,11267
U00565,11268,28.6747,77.061096,Kamruddin Nagar,11268
DC3876,11269,28.679882,77.066002,Nangloi Post Office,11269
U00595,11270,28.681618,77.067253,Nangloi,11270
U00615,11271,28.682268,77.068791,Sultan Puri Crossing/Nangloi,11271
U00647A,11272,28.6821,77.072925,Maha Raja Surajmal Stadium,11272
U00716,11273,28.681534,77.078788,Nangloi Bus Stand,11273
U00768,11274,28.681041,77.083855,Inder Enclave,11274
U00828,11275,28.680368,77.08915,Udyog Nagar,11275
U00881,11276,28.679904,77.092102,Peera Garhi Metro Station,11276
U00897,11277,28.6803,77.094398,Peera Garhi Chowk,11277
U00905,11278,28.6881,77.0951,B-Block Mangolpuri,11278
U00847,11279,28.687632,77.091057,Q Block Mangolpuri,11279
U99773,11280,28.5974620723497,76.8950305935825,Mundhela Crossing (Dhansa Road),11280
U99774,11281,28.597788,76.898973,Mata Daan Kaur School,11281
DC4011,11282,28.568773,76.906807,Ujwa Gaon,11282
DC4428,11283,28.534141,76.915295,Ghuman Hera DTC Depot Crossing,11283
DC4792,11284,28.5325784,76.9193509,Ghuman Hera Village Main Road,11284
DC4610,11285,28.550617,77.181617,Ber Sarai,11285
DC4609,11286,28.549483,77.180617,Ber Sarai,11286
DC4608,11287,28.546433,77.179433,School Of Physical Science,11287
DC4607,11288,28.543633,77.1801,FAI,11288
DC4606,11289,28.541867,77.18305,Sanskrit Vidyapeeth,11289
DC4605,11290,28.540483,77.185617,Katwaria Sarai,11290
DC4603,11291,28.537767,77.193833,NCERT,11291
U02505,11292,28.579738,77.212809,Safdurjung Terminal,11292
U02483,11293,28.576682,77.213418,Vikas Sadan,11293
U02473,11294,28.569185,77.21269,AIIMS Ring Road,11294
U02556,11295,28.569014,77.216908,South Extension,11295
U02600,11296,28.568824,77.220684,South Extension,11296
U03186,11297,28.576818,77.264444,Maharani Bagh,11297
U03201,11298,28.581423,77.265917,Bala Sahib Gurudwara,11298
U03139,11299,28.587412,77.259042,Sarai Kale Khan ISBT,11299
U03139HT,11300,28.590355,77.258079,Sarai Kale Khan ISBT,11300
U03221,11301,28.604417,77.269467,Nizamuddin Road Bridge / CPWD Office,11301
DC3669,11302,28.606621,77.274337,Khel Gaon CWG Village,11302
DC0126,11303,28.612617,77.281967,Akshardham Temple / Pusta Crossing,11303
U03375,11304,28.615381,77.284409,Samaspur Jagir Village / Pandav Nagar,11304
DC0128,11305,28.62015,77.295502,Sanjay Lake Trilokpuri,11305
DC0129,11306,28.620916,77.297714,East Vinod Nagar (NH24),11306
DC0130,11307,28.6258,77.31205,Khichdipur,11307
DC0131,11308,28.630367,77.316333,Gazipur NH-24 Crossing,11308
U03662,11309,28.63225,77.315683,Gazipur Village,11309
U00371,11310,28.682984,77.023909,Mundka School,11310
U00593,11311,28.682367,77.059401,Nangloi JJ Colony Lokesh Cinema,11311
U99642,11312,28.682235,77.064393,Nangloi Metro Station,11312
U00919,11313,28.679358,77.096988,Peera Garhi Chowk,11313
U00984,11314,28.678888,77.100623,Paschim Vihar (Super Market),11314
U01020,11315,28.678287,77.105707,Multan Nagar,11315
U01035,11316,28.677509,77.111541,New Multan Nagar,11316
U01084,11317,28.677091,77.114998,Ordinance Depot,11317
U01121,11318,28.676365,77.120477,Madipur JJ Colony,11318
U01168,11319,28.675962,77.123824,Madipur Village,11319
U01225,11320,28.675382,77.128003,SPM College,11320
U01264,11321,28.674917,77.13152,Shivaji Park,11321
U01281,11322,28.674485,77.134949,Maharaja Agrasen Hospital,11322
U01371,11323,28.675484,77.140441,Punjabi Bagh Ring Road,11323
U01402,11324,28.680311,77.142193,Shakurpur Village/Shiv Mandir,11324
U01540,11325,28.694778,77.154843,Netaji Subash Place/Wazirpur Depot,11325
U01574,11326,28.700253,77.158334,Prem Bari Pull,11326
U01610,11327,28.701286,77.161926,Richi Rich,11327
U01655,11328,28.701953,77.164286,Ashok Vihar Crossing,11328
U01720,11329,28.70377,77.169044,Shalimar Bagh,11329
U01851,11330,28.707649,77.178289,Azadpur Terminal,11330
U99850,11331,28.6093,77.23845,High Court,11331
U02826,11332,28.61035,77.233517,Art Gallery,11332
U02759,11333,28.617221,77.228557,Baroda House,11333
U02696,11334,28.6219,77.2258,Bhartiya Vidya Bhawan,11334
U10001,11335,28.6232,77.2251,Max Muller Bhawan,11335
U02626,11336,28.6287,77.2219,Scindia House,11336
U02514,11337,28.633083,77.215446,Shivaji Stadium Terminal,11337
U01808,11338,28.6404,77.1744,East Patel Nagar,11338
U01811,11339,28.63725,77.17465,NPL Colony,11339
U01787,11340,28.6328,77.173,R-Block Rajendra Nagar,11340
U01762,11341,28.6312,77.1712,Janak Vihar,11341
U01692,11342,28.630033,77.166983,Pusa Quarters,11342
U01620,11343,28.6254,77.1622,NASC Dasghara,11343
U01595,11344,28.6228,77.1592,Todapur Village,11344
U01519,11345,28.6262,77.1534,Monitoring  and  Receiving Station,11345
U01490,11346,28.6287,77.1511,Inderpuri A-Block,11346
U01469,11347,28.6336,77.1479,Inder Puri JJ Colony,11347
U01456,11348,28.6372,77.1466,Inder Puri (Krishi Kunj),11348
U01420,11349,28.6395,77.143933,Loha Mandi,11349
U01347,11350,28.6309,77.1383,Payal Cinema,11350
DC3721,11351,28.626762,77.135747,Naraina Vihar / Indra Market,11351
U01230,11352,28.636933,77.1289,Mayapuri Depot Crossing,11352
U01216,11353,28.634183,77.127517,Government Press,11353
U01165,11354,28.6293956874488,77.1235021552078,Metal Forging,11354
DC3910,11355,28.6273471061122,77.1217629599162,BE Block Hari Nagar / ESI Dispensary,11355
U01128,11356,28.625217,77.119867,PS Mayapuri,11356
NS0600,11357,28.6238,77.1188,Bobby Soap,11357
U01097,11358,28.622383,77.117417,Gulab House,11358
U01068,11359,28.618117,77.112183,Zunk Market,11359
DC3915,11360,28.616667,77.110233,Maya Enclave,11360
U00906,11361,28.609892,77.095236,Desu Colony Janak Puri,11361
U00852,11362,28.611016,77.092008,Janak Cinema,11362
DC4708,11363,28.612528,77.088599,Raghu Nagar (Janak Puri),11363
DC4709,11364,28.613809,77.085678,Dabri Crossing (Pankha Road),11364
U00733,11365,28.615822,77.081712,C-2 Janak Puri,11365
U00694,11366,28.617169,77.078734,C-1 Janak Puri,11366
U02565,11367,28.662501,77.217933,Peeli Kothi,11367
U02479,11368,28.664436,77.215266,Tees Hazari Animal Hospital Mori Gate,11368
U02397,11369,28.6629,77.207565,Azad market,11369
U01283,11370,28.674395,77.133887,Maharaja Agrasen Hospital,11370
U01263,11371,28.674684,77.131448,Shivaji Park,11371
U01222,11372,28.675139,77.128069,SPM College,11372
U01183,11373,28.675542,77.125188,Madipur Village,11373
U01117,11374,28.676433,77.118065,Madipur JJ Colony,11374
U01085,11375,28.676881,77.114908,Ordinance Depot,11375
DC3659,11376,28.677279,77.111921,Avtar Enclave / New Multan Nagar,11376
U01018,11377,28.678096,77.10543,Multan Nagar,11377
U00981,11378,28.678694,77.100509,Paschim Vihar Market,11378
DC3660,11379,28.679188,77.096145,Peera Garhi Chowk,11379
U00854,11380,28.679663,77.091766,Peera Garhi Metro Station,11380
U00830,11381,28.679947,77.089403,Udyog Nagar,11381
U00772,11382,28.680544,77.084075,Inder Enclave,11382
U00708,11383,28.681143,77.078896,Jwala Puri / Nangloi Depot,11383
U00677,11384,28.681821,77.07291,Surajmal Stadium,11384
U00614,11385,28.681881,77.069255,Sultanpuri Crossing,11385
U00592,11386,28.681943,77.064075,Nangloi Metro Station,11386
U00576,11387,28.682093,77.058859,Nangloi JJ Colony Lokesh Cinema,11387
DC3711,11388,28.682061,77.054037,Qamruddin Nagar Terminal,11388
U99951,11389,28.584867,77.224367,Lodhi Colony,11389
U02657,11390,28.58745,77.22405,18-Block Lodhi Colony,11390
DC0093,11391,28.592094,77.232747,JLN Stadium / Sunehri Pulla Depot,11391
U02857,11392,28.592517,77.2365,Ishpat Bhawan,11392
U02933,11393,28.586133,77.241067,CGO Complex,11393
U99932,11394,28.5835753,77.2405581,Pant Nagar,11394
U02880,11395,28.573217,77.237783,Defence Colony (Lajpat Nagar Mtr Stn),11395
U02848,11396,28.5691249,77.2354946,MCKR Hospital,11396
U02825,11397,28.5598,77.2336,Central School (KV),11397
U02866,11398,28.559,77.2373,Lady Shri Ram College,11398
U02949,11399,28.554483,77.2432,Kailash Colony,11399
U02997,11400,28.552517,77.2462,Sant Nagar,11400
U03029,11401,28.5486,77.2492,Nehru Place,11401
U03110,11402,28.548578,77.255659,Nehru Place Terminal,11402
U03165,11403,28.538692,77.261795,Govind Puri,11403
DC3693,11404,28.537554,77.261339,Govindpuri Gali No 5,11404
U03156,11405,28.5346,77.2602,Ram Puri Gali No 13,11405
U03154,11406,28.5329,77.2596,Govindpuri Extn Gali No. 16,11406
U03144,11407,28.531895,77.259197,DDA Flats Kalkaji,11407
U03131,11408,28.529982,77.258506,DDA Market Kalkaji,11408
U03135,11409,28.528315,77.257817,DDA Flats KalkaJi,11409
U03114,11410,28.5241,77.2562,Tara Apartment,11410
U03084,11411,28.51945,77.254483,Guru Ravi Das Ashram / Tughlaqabad Extension,11411
U03070,11412,28.517133,77.253667,Jamia Hamdard Library,11412
U03059,11413,28.514917,77.252817,Majeedia Hospital,11413
U03036,11414,28.511838,77.249778,Hamdard Nagar / Sangam Vihar,11414
DC4579,11415,28.660016,77.144475,Karampura Terminal,11415
U01424,11416,28.658615,77.144108,Moti Nagar,11416
U01388,11417,28.6568,77.140833,Moti Nagar Market,11417
U01344,11418,28.655,77.1376,Kirti Nagar,11418
U01271,11419,28.6528,77.1324,Basai Darapur / Ramesh Nagar,11419
U01240,11420,28.6519,77.1289,Bali Nagar,11420
U01220,11421,28.650783,77.1262,Raja Garden,11421
U03944,11422,28.647847,77.120113,Rajouri Garden,11422
U01092,11423,28.645683,77.116211,Tagore Garden,11423
U01076,11424,28.644,77.113549,Tagore Garden Metro Station / Tatarpur,11424
U01038,11425,28.64192,77.108859,Subhash Nagar Crossing / Mukherji Park,11425
U01013,11426,28.639983,77.10435,Meenakshi Garden,11426
U00976,11427,28.638567,77.100583,Sant Pura Tilak Nagar,11427
U00933,11428,28.634409,77.097456,Tilak Nagar Jail Road,11428
U00955,11429,28.6312,77.09885,Fateh Nagar,11429
U00968,11430,28.628,77.100233,G Block Hari Nagar,11430
U00986,11431,28.623954833157,77.1020124335917,Hari Nagar Depot,11431
U01766,11432,28.597241,77.171473,Officer Enclave S.P Marg,11432
U01815,11433,28.599196,77.175168,Bapu Dham,11433
U01845,11434,28.600686,77.177964,Railway Colony (Sardar Patel Marg),11434
U01939,11435,28.603864,77.184052,Bhartiya Sadhu Samaj,11435
U02031,11436,28.60751,77.188687,Palika Kutumb,11436
U02072,11437,28.611132,77.190671,11 Murti,11437
U02123,11438,28.621202,77.193727,Talkatora Stadium,11438
U02419,11439,28.625396,77.209524,Gurudwara Bangla Sahib,11439
U99913,11440,28.626382,77.212661,YMCA / Palika Kendra,11440
U02539,11441,28.628746,77.216568,Palika Kendra,11441
U99914,11442,28.667068,77.229274,ISBT Kashmere Gate,11442
U03057,11443,28.515017,77.252617,Majeedia Hospital,11443
U03067,11444,28.5172,77.2534,Jamia Hamdard Library,11444
U03081,11445,28.519567,77.2543,Guru Ravi Das Ashram / Tughlaqabad Extension,11445
U03107,11446,28.524111,77.25596,Tara Apartment,11446
U03161,11447,28.5256,77.261,Tughlaqabad Extension,11447
U03211,11448,28.527,77.267,DDA Kalkaji Extension,11448
U03217,11449,28.5345,77.2683,C-Lal Chowk,11449
U03203,11450,28.539467,77.266233,Kalkaji Depot,11450
DC0035,11451,28.591283,77.2333,Sunehari Pulla Depot / Jawahar Lal Nehru Stadium Terminal,11451
U99852A,11452,28.558951,77.296058,Unani Hospital / Okhla Ext Thokar 3,11452
DC3683,11453,28.561467,77.294667,Nai Basti,11453
U03367,11454,28.560917,77.281183,Ansari Health Care,11454
U03333,11455,28.5609,77.2798,Jamiya Millia College,11455
U03282,11456,28.56095,77.275467,Holy Family Hospital,11456
U03257,11457,28.5619,77.2723,Bharat Nagar Crossing,11457
U03238,11458,28.5666,77.269583,Bharat Nagar,11458
U02360,11459,28.698357,77.205678,GTB Nagar,11459
U02719,11460,28.6603086643348,77.2283010257233,Old Delhi Railway Station,11460
DC4968,11461,28.840692,77.127563,Singhola Crossing,11461
DC5081,11462,28.85455,77.12487,Singhu Village Crossing,11462
DC5077,11463,28.85663,77.12452,Singhu Border GT Road,11463
DC5069,11464,28.85781,77.10332,Sec A 5 Crossing Narela,11464
DC5067,11465,28.86122,77.10112,Police Colony Narela,11465
DC5065,11466,28.8644,77.09867,Sec A 5 and 8 Narela Desu Colony,11466
DC5063,11467,28.86122,77.09569,Kanya Gurukul Narela,11467
DC4973,11468,28.838416,77.102104,Narela B599 Raja Harish Chandra Hospital,11468
DC5015,11469,28.851292,77.080299,New Basti Bankner,11469
DC5016,11470,28.850763,77.07721,Bankner Village,11470
DC5019,11471,28.851133,77.073126,Sarvodaya Vidyalaya Bankner,11471
DC5021,11472,28.85183,77.067609,Lampur School,11472
DC5022,11473,28.852384,77.064919,Lampur Village,11473
DC5025,11474,28.856693,77.052374,Lampur Border,11474
U03683,11475,28.643371,77.316656,Maharaj Pur Check Post,11475
U03676,11476,28.641921,77.316118,Gazipur Depot,11476
U03623,11477,28.636133,77.310567,Hasanpur Village,11477
U03587,11478,28.635896,77.308099,Hasanpur Depot,11478
U03469,11479,28.648333,77.294949,JagatpuriF-Block,11479
U03459,11480,28.651588,77.292852,Jagatpuri A Block,11480
U03451,11481,28.655,77.2919,Radheypuri,11481
U03443,11482,28.655933,77.291417,Arjun Nagar,11482
U03412,11483,28.659883,77.28835,East Krishna Nagar,11483
U03392,11484,28.662914,77.286178,Swaran Cinema,11484
U03376,11485,28.666617,77.2832,East Azad Nagar,11485
U03343,11486,28.6678,77.282,Jharkhandi,11486
U03337,11487,28.6708,77.2806,Kanti Nagar Extension,11487
U02655,11488,28.68017,77.223489,IP College,11488
U02299,11489,28.706538,77.20454,Dhaka Village,11489
U02296,11490,28.712,77.2042666666667,Radio Colony,11490
U02294,11491,28.7148,77.204,Nirankari Colony,11491
U02215,11492,28.7208333333333,77.20005,CV Raman ITI,11492
U02158,11493,28.7271,77.1978,Nirankari Sarovar Burari Xing,11493
U02168,11494,28.732241,77.198077,Burari Transport Authourity,11494
U02159,11495,28.735,77.1973,Jharoda Dairy Xing,11495
DC3723,11496,28.741983,77.1978,Sant Nagar Main Market,11496
U02164,11497,28.7447,77.198,Chetan Bihari Mandir Sant Nagar,11497
U02183,11498,28.749,77.1985,Sarvodhya Vidhyalay Burari,11498
U02193,11499,28.754,77.1988,Burari Village,11499
DC0060,11500,28.7563,77.1971,Ekta Garden Harijan Basti,11500
U02077,11501,28.7600333333333,77.1910166666667,Laxmi Vihar,11501
U02029,11502,28.761067,77.188617,Kaushik Enclave,11502
U01938,11503,28.7643,77.1838,Amrit Vihar,11503
DC3797,11504,28.768867,77.180733,Natthupura,11504
DC4361,11505,28.775565,77.179417,Ibrahim Pur More,11505
DC4363,11506,28.779129,77.179635,Keshav Nagar Mukti Ashram,11506
U03436,11507,28.563423,77.291309,Okhla Village,11507
U03409,11508,28.562317,77.2861,Batla House,11508
U02560,11509,28.6367,77.2183,Marina,11509
U02570,11510,28.6415,77.218517,New Delhi Railway Station Gate 1,11510
U02489,11511,28.6449,77.2135,Dispensary Paharganj,11511
U02400,11512,28.646088,77.208137,Police Station Paharganj,11512
U02300,11513,28.646879,77.204151,Jhandewalan,11513
U02241,11514,28.648113,77.200963,Karol Bagh Terminal,11514
U02207,11515,28.648267,77.199017,Faiz Road,11515
U01462,11516,28.660583,77.147367,ESI Dispensary/CGHS Dispensary,11516
DC5017,11517,28.850842,77.076805,Bankner Village,11517
DC5014,11518,28.851418,77.080363,New Basti Bankner,11518
DC5005,11519,28.829124,77.094652,Bhor Garh,11519
DC5003,11520,28.821359,77.100732,DSIDC Narela,11520
DC4999,11521,28.817344,77.1028,Shahpur Garhi,11521
U00566,11522,28.599902,77.061304,Madhu Vihar,11522
U00585,11523,28.597255,77.065344,Dwarka Sec 2-6,11523
U00613,11524,28.595881,77.06927,J M International School,11524
U00719,11525,28.587163,77.086721,Palam Gaon Crossing,11525
DC3631,11526,28.58395,77.091517,Dwarka Flyover Palam Village,11526
